,C,gr,dE,sig,SaSi,alpha,beta,gamma,NrObs,ObsSig,Obs,AVG LenTraj,STD LenTraj,Rop,AvgRop,AVG Rew,STD Rew,NrX,AllConverged,ds,l,r,STDr,STDl,rl,EquiP,OrderP,rop
240,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,5.0,"[1, 1, 1, 1, 5]","[[0], [1], [2], [3], [4, 5, 6, 7, 8]]",216.97,25.554,1.747,1.783,1.439,0.0,1.0,True,[],0.11411889596602964,-0.17346352670878806,0.0,0.10433610975012249,-0.0,5,20,0.003446295232624852
241,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 4, 1]","[[0], [1], [2], [3], [4, 5, 6, 7], [8]]",215.86,25.5,1.747,1.783,1.439,0.0,1.0,True,[],0.11865098807773955,-0.17346352670878806,0.0,0.1041156295933366,-0.0,4,48,0.003446295232624852
242,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 3, 2]","[[0], [1], [2], [3], [4, 5, 6], [7, 8]]",221.07,23.52,1.747,1.783,1.445,0.0,1.0,True,[],0.09737873591376778,-0.1700172314761631,0.0,0.096031357177854,-0.0,6,21,0.003446295232624852
243,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 3, 1, 1]","[[0], [1], [2], [3], [4, 5, 6], [7], [8]]",233.6,23.323,1.747,1.783,1.446,0.0,1.0,True,[],0.04621917360770866,-0.16944284893739237,0.0,0.09522701290217214,-0.0,3,54,0.003446295232624852
244,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 2, 3]","[[0], [1], [2], [3], [4, 5], [6, 7, 8]]",215.42,27.436,1.747,1.783,1.581,0.0,1.0,True,[],0.12044749305895808,-0.09190120620333153,0.0,0.11202025151069737,-0.0,6,15,0.003446295232624852
245,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 2, 2, 1]","[[0], [1], [2], [3], [4, 5], [6, 7], [8]]",219.13,27.613,1.747,1.783,1.581,0.0,1.0,True,[],0.10529968969459413,-0.09190120620333153,0.0,0.11274293646905112,-0.0,4,12,0.003446295232624852
246,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 2, 1, 2]","[[0], [1], [2], [3], [4, 5], [6], [7, 8]]",249.87,20.059,1.747,1.783,1.687,0.0,1.0,True,[],-0.0202106810387066,-0.031016657093624334,0.0,0.08190021231422506,0.0,4,10,0.003446295232624852
247,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 1, 1, 2, 1, 1, 1]","[[0], [1], [2], [3], [4, 5], [6], [7], [8]]",251.22,19.97,1.747,1.783,1.685,0.0,2.0,True,[0.09999999999999998],-0.025722684958353836,-0.032165422171166025,0.0,0.08153682835211498,0.0,2,16,0.003446295232624852
248,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,6.0,"[1, 1, 1, 1, 1, 4]","[[0], [1], [2], [3], [4], [5, 6, 7, 8]]",221.55,24.511,1.747,1.783,1.516,0.0,1.0,True,[],0.09541891229789312,-0.12923607122343483,0.0,0.10007757635146171,-0.0,4,12,0.003446295232624852
249,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 1, 3, 1]","[[0], [1], [2], [3], [4], [5, 6, 7], [8]]",222.61,21.735,1.747,1.783,1.516,0.0,1.0,True,[],0.09109096847950338,-0.12923607122343483,0.0,0.08874326310632043,-0.0,3,18,0.003446295232624852
250,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 1, 2, 2]","[[0], [1], [2], [3], [4], [5, 6], [7, 8]]",222.46,22.963,1.747,1.783,1.517,0.0,1.0,True,[],0.09170341335946419,-0.1286616886846641,0.0,0.09375714519026622,-0.0,4,6,0.003446295232624852
251,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 1, 1, 1, 2, 1, 1]","[[0], [1], [2], [3], [4], [5, 6], [7], [8]]",220.0,21.114,1.747,1.783,1.517,0.0,1.0,True,[],0.10174750939082144,-0.1286616886846641,0.0,0.08620774130328271,-0.0,2,8,0.003446295232624852
252,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,7.0,"[1, 1, 1, 1, 1, 1, 3]","[[0], [1], [2], [3], [4], [5], [6, 7, 8]]",236.92,16.402,1.747,1.783,1.741,0.0,2.0,True,[0.1],0.032663726931242865,0.0,0.0,0.06696880614078067,0.0,3,6,0.003446295232624852
253,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 1, 1, 1, 1, 2, 1]","[[0], [1], [2], [3], [4], [5], [6, 7], [8]]",230.51,17.206,1.747,1.783,1.741,0.0,1.0,True,[],0.058835538134901166,0.0,0.0,0.07025151069737057,0.0,2,4,0.003446295232624852
254,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,8.0,"[1, 1, 1, 1, 1, 1, 1, 2]","[[0], [1], [2], [3], [4], [5], [6], [7, 8]]",248.22,14.465,1.747,1.783,1.74,0.0,1.0,True,[],-0.013473787359137734,-0.0005743825387708457,0.0,0.05906010125755349,0.0,2,2,0.003446295232624852
255,9.0,0.8,0.2,0.5,100.0,0.02,250.0,0.9,9.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0], [1], [2], [3], [4], [5], [6], [7], [8]]",244.92,17.442,1.747,1.783,1.741,0.0,1.0,True,[],0.0,0.0,0.0,0.07121509064184224,0.0,1,0,0.003446295232624852
